Temperature,Humidity,Wind_Speed,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption,Hour,Day_of_Week,Month,Is_Weekend,Is_Peak_Hour,Zone_1_lag_1,Zone_2_lag_1,Zone_3_lag_1,Zone_1_roll_mean_24h,Zone_2_roll_mean_24h,Zone_3_roll_mean_24h
16.62,60.45,0.087,31123.95437,25664.31421,9882.352941,15,0,12,0,0,30862.35741,25782.14176,9807.442977,28380.692859861112,22882.070164513887,10887.314925631945
16.2,60.95,0.084,30984.03042,25723.22798,9934.213685,15,0,12,0,0,31123.95437,25664.31421,9882.352941,28409.378960416667,22906.592001527777,10888.235293777778
16.33,61.62,0.086,30850.19011,25679.04265,9818.967587,15,0,12,0,0,30984.03042,25723.22798,9934.213685,28435.40346402778,22935.230643194445,10889.675870006944
16.54,61.45,0.084,30795.43726,25579.62565,9824.729892,15,0,12,0,0,30850.19011,25679.04265,9818.967587,28462.14617631944,22963.869284930555,10890.59623815278
16.17,62.32,0.088,30777.18631,25590.67199,9651.860744,15,0,12,0,0,30795.43726,25579.62565,9824.729892,28488.086184722222,22992.0220925,10891.356542277776
16.13,62.75,0.088,30552.09125,25174.59343,9715.246098,16,0,12,0,0,30777.18631,25590.67199,9651.860744,28514.19518347222,23021.24884923611,10891.19647825
16.25,62.78,0.085,30783.26996,25178.27554,9686.434574,16,0,12,0,0,30552.09125,25174.59343,9715.246098,28539.205745347223,23047.202618263887,10891.956782368055
16.08,63.32,0.085,30698.09886,24997.8521,9686.434574,16,0,12,0,0,30783.26996,25178.27554,9686.434574,28566.03295277778,23073.38651923611,10892.3969584375
16.01,64.99,0.086,30923.19392,25472.84443,9847.779112,16,0,12,0,0,30698.09886,24997.8521,9686.434574,28591.76172340278,23098.52204138889,10892.557022465277
16.36,64.79,0.081,31482.88973,26231.35931,10349.09964,16,0,12,0,0,30923.19392,25472.84443,9847.779112,28617.701731875,23125.60089993056,10893.197278569443
16.46,64.75,0.085,31920.91255,26949.37097,11046.33854,16,0,12,0,0,31482.88973,26231.35931,10349.09964,28643.30375972222,23156.055026944447,10895.11804690278
16.29,63.75,0.087,32669.20152,28138.69285,12872.9892,17,0,12,0,0,31920.91255,26949.37097,11046.33854,28669.49725361111,23187.32740083333,10896.198479125
15.94,64.92,0.084,34688.97338,29659.40473,14400.0,17,0,12,0,0,32669.20152,28138.69285,12872.9892,28695.099281458333,23219.750434513888,10898.319327527775
15.72,65.69,0.086,37779.46768,31872.35348,15333.4934,17,0,12,0,0,34688.97338,29659.40473,14400.0,28722.179974305556,23249.693157291666,10901.680672041666
15.77,65.35,0.083,39847.90875,33698.68058,15880.91236,17,0,12,0,0,37779.46768,31872.35348,15333.4934,28750.19011375,23280.96553118056,10904.96198461111
15.6,65.42,0.083,40219.01141,34096.34857,15892.43697,17,0,12,0,0,39847.90875,33698.68058,15880.91236,28777.608787222223,23314.206811736112,10908.803521208332
15.27,66.39,0.088,40249.42966,34007.97791,15915.48619,17,0,12,0,0,40219.01141,34096.34857,15892.43697,28802.83058701389,23346.32300277777,10911.604641625
15.04,66.59,0.089,39811.40684,34066.89168,15909.72389,18,0,12,0,1,40249.42966,34007.97791,15915.48619,28826.82720722222,23375.524189236112,10913.965585999998
14.91,67.02,0.087,39853.9924,33982.20313,16145.97839,18,0,12,0,1,39811.40684,34066.89168,15909.72389,28848.457963402776,23405.492482152786,10915.766306277776
14.58,68.86,0.089,39732.31939,33915.92513,16163.26531,18,0,12,0,1,39853.9924,33982.20313,16145.97839,28871.69412736111,23434.28454513889,10918.88755475
14.26,69.83,0.088,39744.48669,33893.83246,16117.16687,18,0,12,0,1,39732.31939,33915.92513,16163.26531,28894.212082569444,23461.900378194445,10921.208483152775
14.29,69.83,0.088,39780.98859,33720.77324,16145.97839,18,0,12,0,1,39744.48669,33893.83246,16117.16687,28915.29362034722,23488.902526041667,10923.289315513888
14.5,68.96,0.09,39482.88973,33809.14391,16169.02761,18,0,12,0,1,39780.98859,33720.77324,16145.97839,28935.699197013888,23513.910197083333,10925.290115791668
14.55,68.02,0.088,39422.05323,33485.11813,16169.02761,19,0,12,0,1,39482.88973,33809.14391,16169.02761,28952.89395826389,23538.841157500003,10927.290916138889
14.54,67.99,0.087,39415.96958,33639.7668,16105.64226,19,0,12,0,1,39422.05323,33485.11813,16169.02761,28966.75116145833,23559.808734444447,10928.891556416667
14.57,67.49,0.087,39294.29658,33404.11169,16019.20768,19,0,12,0,1,39415.96958,33639.7668,16105.64226,28978.369243402776,23581.364426388885,10929.29171648611
14.51,67.46,0.086,38850.19011,33253.14514,15857.86315,19,0,12,0,1,39294.29658,33404.11169,16019.20768,28988.00168958333,23600.59322868056,10928.331332319443
14.56,67.26,0.084,38619.01141,32976.98681,15921.2485,19,0,12,0,1,38850.19011,33253.14514,15857.86315,28994.888043611118,23619.157205416668,10926.89075613889
14.3,68.46,0.086,38685.93156,32881.25192,16024.96999,19,0,12,0,1,38619.01141,32976.98681,15921.2485,29000.92944625,23632.86284111111,10926.170468013888
14.29,68.89,0.084,38533.8403,32844.43081,16145.97839,20,0,12,0,1,38685.93156,32881.25192,16024.96999,29007.47781972222,23647.540145,10925.93037197222
14.03,70.1,0.085,38825.85551,33168.45658,16249.69988,20,0,12,0,1,38533.8403,32844.43081,16145.97839,29012.37853791667,23660.50424444444,10926.330532041666
13.67,71.6,0.084,39008.36502,32976.98681,16238.17527,20,0,12,0,1,38825.85551,33168.45658,16249.69988,29019.180396805557,23675.23268875,10926.810724125
13.41,73.3,0.087,38947.52852,32837.06658,16318.84754,20,0,12,0,1,39008.36502,32976.98681,16238.17527,29028.897338055554,23689.55200965278,10927.61104426389
13.16,74.4,0.085,38795.43726,32752.37803,16024.96999,20,0,12,0,1,38947.52852,32837.06658,16318.84754,29039.670468611108,23702.46496861111,10929.931972666664
12.88,76.0,0.082,38229.65779,32597.72936,15955.82233,20,0,12,0,1,38795.43726,32752.37803,16024.96999,29050.401351597226,23715.6592,10930.29211676389
12.65,77.0,0.084,37852.47148,32391.53114,15950.06002,21,0,12,0,1,38229.65779,32597.72936,15955.82233,29058.76637055556,23729.00685263889,10931.172468916666
12.57,77.7,0.08,37475.28517,32177.9687,15731.09244,21,0,12,0,1,37852.47148,32391.53114,15950.06002,29065.863962430554,23741.68967965278,10932.252901069443
12.43,78.4,0.084,36641.8251,31890.76404,15661.94478,21,0,12,0,1,37475.28517,32177.9687,15731.09244,29072.454583472223,23754.14237472222,10933.09323725
12.03,80.0,0.085,36069.96198,31301.62627,15431.45258,21,0,12,0,1,36641.8251,31890.76404,15661.94478,29077.439796875,23768.20599340278,10935.454181625
11.57,81.2,0.081,35528.51711,30716.1706,15126.05042,21,0,12,0,1,36069.96198,31301.62627,15431.45258,29081.664553958333,23781.14452263889,10937.374949958334
11.66,81.2,0.084,35510.26616,29836.14606,15033.85354,21,0,12,0,1,35528.51711,30716.1706,15126.05042,29084.70637902778,23793.520507083333,10938.015206069444
11.76,80.7,0.087,35102.6616,29464.25284,14860.98439,22,0,12,0,0,35510.26616,29836.14606,15033.85354,29089.438106944446,23801.933108125,10939.575830305555
11.6,80.2,0.083,34567.30038,29151.2734,14665.06603,22,0,12,0,0,35102.6616,29464.25284,14860.98439,29095.39501444444,23808.709215347222,10940.656262458331
11.24,81.2,0.085,33648.6692,28628.41362,14463.38535,22,0,12,0,0,34567.30038,29151.2734,14665.06603,29102.365863611118,23814.43694368056,10941.536614611112
10.98,82.1,0.082,33283.65019,28153.42129,14250.18007,22,0,12,0,0,33648.6692,28628.41362,14463.38535,29107.182086666668,23818.65602923611,10942.096838638889
10.84,82.5,0.082,32358.93536,27520.09819,13875.63025,22,0,12,0,0,33283.65019,28153.42129,14250.18007,29115.42036298611,23824.40932777778,10943.617446902776
10.74,83.2,0.085,31318.63118,26676.89475,13599.03962,22,0,12,0,0,32358.93536,27520.09819,13875.63025,29120.70130930556,23831.36442645833,10944.817927111111
10.66,83.5,0.083,30692.01521,25962.5652,13270.58824,23,0,12,0,0,31318.63118,26676.89475,13599.03962,29124.41909555556,23836.78531222222,10946.658663430557
10.45,84.0,0.082,29888.97338,25086.22277,12965.18607,23,0,12,0,0,30692.01521,25962.5652,13270.58824,29129.362061319447,23841.51580215278,10948.619447805557
10.49,84.1,0.082,29006.84411,24412.39644,12579.11164,23,0,12,0,0,29888.97338,25086.22277,12965.18607,29134.051541666668,23845.888309097223,10950.380152041667
10.56,84.4,0.085,28422.81369,23613.37834,12319.80792,23,0,12,0,0,29006.84411,24412.39644,12579.11164,29137.5158425,23850.61879902778,10951.660664194444
10.55,84.3,0.084,27723.19392,23053.69745,11979.83193,23,0,12,0,0,28422.81369,23613.37834,12319.80792,29143.008026736115,23854.633322916667,10952.741096347225
10.49,84.2,0.082,26974.90494,22471.9239,11732.05282,23,0,12,0,0,27723.19392,23053.69745,11979.83193,29148.288973125003,23857.88074027778,10954.781912666664
10.44,84.3,0.086,26390.87452,21926.97146,11541.89676,0,1,12,0,0,26974.90494,22471.9239,11732.05282,29151.62653118056,23862.329957777776,10956.462584958334
10.23,84.6,0.086,25837.26236,21400.42958,11403.60144,0,1,12,0,0,26390.87452,21926.97146,11541.89676,29155.809040625,23866.267770972223,10957.943177180556
10.14,84.8,0.086,25332.31939,20770.78859,11259.54382,0,1,12,0,0,25837.26236,21400.42958,11403.60144,29157.836924027783,23869.643039444447,10959.9839935
10.09,85.0,0.084,24657.03422,20384.16692,11063.62545,0,1,12,0,0,25332.31939,20770.78859,11259.54382,29159.738064722223,23871.33067375,10962.184873847224
10.13,85.2,0.084,24450.19011,19861.30715,10884.994,0,1,12,0,0,24657.03422,20384.16692,11063.62545,29160.16054041667,23873.42743145833,10964.305722180556
10.23,85.2,0.084,24030.41825,19574.10249,10648.7395,0,1,12,0,0,24450.19011,19861.30715,10884.994,29161.596957777776,23874.757082708333,10966.506602527776
10.21,85.1,0.082,23714.06844,19235.34827,10510.44418,1,1,12,0,0,24030.41825,19574.10249,10648.7395,29164.976763402778,23877.032831944445,10967.747098777778
10.08,85.3,0.081,23306.46388,18741.94538,10320.28812,1,1,12,0,0,23714.06844,19235.34827,10510.44418,29168.10308361111,23879.43643222222,10969.10764301389
10.04,85.5,0.08,23203.04183,18579.93249,10228.09124,1,1,12,0,0,23306.46388,18741.94538,10320.28812,29170.257709722224,23880.817223888887,10970.668267319445
9.96,85.7,0.079,22758.93536,18208.03928,10084.03361,1,1,12,0,0,23203.04183,18579.93249,10228.09124,29173.341782430554,23882.734990069443,10971.868747527777
9.81,85.7,0.08,22594.67681,17998.15894,10060.98439,1,1,12,0,0,22758.93536,18208.03928,10084.03361,29176.341359930557,23884.422624375,10972.428971625
9.77,85.9,0.079,22272.24335,17799.32495,10066.7467,1,1,12,0,0,22594.67681,17998.15894,10060.98439,29179.002956944445,23885.95683729167,10972.709083638889
9.83,85.6,0.082,22199.23954,17644.67628,10112.84514,2,1,12,0,0,22272.24335,17799.32495,10066.7467,29180.946345208336,23887.69561201389,10973.629451798612
9.86,85.3,0.084,22156.65399,17339.06106,9963.02521,2,1,12,0,0,22199.23954,17644.67628,10112.84514,29184.199408125,23888.769561041667,10975.830332166666
9.61,85.0,0.084,22101.90114,17243.32617,9957.262905,2,1,12,0,0,22156.65399,17339.06106,9963.02521,29186.987747777777,23889.153114236116,10976.990796354168
9.73,85.1,0.079,21919.39163,17103.40595,9899.639856,2,1,12,0,0,22101.90114,17243.32617,9957.262905,29190.916771875003,23891.096450625,10979.0716286875
9.84,84.7,0.084,21755.13308,16989.26051,9945.738295,2,1,12,0,0,21919.39163,17103.40595,9899.639856,29193.53612125,23892.11925923611,10981.232493034722
9.88,84.9,0.081,21475.28517,16867.75084,9870.828331,2,1,12,0,0,21755.13308,16989.26051,9945.738295,29197.845373472224,23894.037025416663,10984.673869583334
9.68,84.8,0.083,21530.03802,16716.78429,9853.541417,3,1,12,0,0,21475.28517,16867.75084,9870.828331,29200.718208263886,23896.08264263889,10987.915166097222
9.2,85.8,0.08,21274.52471,16738.87696,9767.106843,3,1,12,0,0,21530.03802,16716.78429,9853.541417,29206.08364972222,23899.406770694444,10991.396558659722
9.26,86.1,0.086,21256.27376,16657.87051,9744.057623,3,1,12,0,0,21274.52471,16738.87696,9767.106843,29208.280523402776,23902.935460486115,10994.6778711875
9.35,86.2,0.084,21365.77947,16510.58607,9703.721489,3,1,12,0,0,21256.27376,16657.87051,9744.057623,29212.927756180557,23906.361869375003,10998.039215722223
9.41,86.3,0.084,21098.09886,16510.58607,9576.95078,3,1,12,0,0,21365.77947,16510.58607,9703.721489,29218.03971229167,23909.55814638889,11001.400560263888
9.43,86.3,0.082,21061.59696,16466.40074,9611.52461,3,1,12,0,0,21098.09886,16510.58607,9576.95078,29220.53231895833,23912.90784465278,11003.96158467361
9.41,85.7,0.082,21189.35361,16801.47284,9536.614646,4,1,12,0,0,21061.59696,16466.40074,9611.52461,29221.79974611111,23915.618287569443,11006.882753138889
9.17,85.0,0.081,21213.68821,16661.55262,9536.614646,4,1,12,0,0,21189.35361,16801.47284,9536.614646,29223.996619791666,23919.095836875,11009.5238095625
8.89,85.5,0.082,21195.43726,16580.54618,9484.753902,4,1,12,0,0,21213.68821,16661.55262,9536.614646,29226.91170215277,23921.806279722223,11011.924769944444
8.82,85.7,0.082,21116.34981,16436.94385,9565.42617,4,1,12,0,0,21195.43726,16580.54618,9484.753902,29229.404308819445,23922.777947916667,11013.645458222223
8.83,86.0,0.083,21116.34981,16521.6324,9674.909964,4,1,12,0,0,21116.34981,16436.94385,9565.42617,29230.333755347223,23922.394394722225,11015.846338569443
8.75,86.2,0.083,21347.52852,16812.51918,9744.057623,4,1,12,0,0,21116.34981,16521.6324,9674.909964,29231.77017277778,23923.468343750003,11018.60744301389
8.7,86.3,0.084,21481.36882,16956.12151,9738.295318,5,1,12,0,0,21347.52852,16812.51918,9744.057623,29233.164342638887,23926.02536534722,11021.608643493057
8.7,86.3,0.083,21694.29658,16989.26051,9496.278511,5,1,12,0,0,21481.36882,16956.12151,9738.295318,29234.05154159722,23928.991510416665,11024.649859979168
8.54,86.2,0.082,21749.04943,17158.63762,9553.901561,5,1,12,0,0,21694.29658,16989.26051,9496.278511,29236.966624027777,23931.164978750003,11025.890356173612
8.52,86.4,0.083,22138.40304,17493.70973,9663.385354,5,1,12,0,0,21749.04943,17158.63762,9553.901561,29237.473594861112,23933.9777025,11027.490996430555
8.59,86.9,0.08,23111.78707,18248.5425,9721.008403,5,1,12,0,0,22138.40304,17493.70973,9663.385354,29237.177861875,23937.736524236112,11028.531412597222
8.59,87.0,0.079,22990.11407,18230.13194,9721.008403,5,1,12,0,0,23111.78707,18248.5425,9721.008403,29238.360793819444,23940.242405416662,11029.051620680557
8.41,87.3,0.08,22996.19772,18285.36361,9571.188475,6,1,12,0,0,22990.11407,18230.13194,9721.008403,29238.91001222222,23943.592103680552,11029.691876777775
8.25,87.7,0.083,23093.53612,18329.54894,9381.032413,6,1,12,0,0,22996.19772,18285.36361,9571.188475,29240.38867722222,23947.964610625,11030.972388979168
8.45,87.8,0.081,23117.87072,18509.97238,9323.409364,6,1,12,0,0,23093.53612,18329.54894,9381.032413,29242.078580069447,23952.311547291665,11031.892757125
8.43,87.8,0.08,23105.70342,18377.41639,9081.392557,6,1,12,0,0,23117.87072,18509.97238,9323.409364,29243.26151201389,23956.709624375,11033.133253326389
8.15,87.6,0.079,22655.51331,17935.56306,8689.555822,6,1,12,0,0,23105.70342,18377.41639,9081.392557,29246.937050625,23960.238314166665,11034.773909590278
8.1,87.9,0.079,21876.80608,17990.79472,8228.571429,6,1,12,0,0,22655.51331,17935.56306,8689.555822,29252.51373,23962.948757083333,11036.694677895832
8.26,87.8,0.079,22223.57414,18502.60816,7663.865546,7,1,12,0,0,21876.80608,17990.79472,8228.571429,29258.090409305554,23965.76148083333,11039.135654291667
8.27,87.7,0.08,22619.01141,18565.20405,7214.405762,7,1,12,0,0,22223.57414,18502.60816,7663.865546,29262.948879930555,23969.08560888889,11041.696678701388
8.18,87.8,0.079,23087.45247,18708.80638,7116.446579,7,1,12,0,0,22619.01141,18565.20405,7214.405762,29267.72285541667,23973.074562569444,11042.857142881943
8.16,87.9,0.241,23148.28897,18660.93894,7081.872749,7,1,12,0,0,23087.45247,18708.80638,7116.446579,29273.51077256944,23977.54935034722,11043.617447006944
8.2,87.3,4.917,22722.43346,18521.01872,6955.102041,7,1,12,0,0,23148.28897,18660.93894,7081.872749,29279.46768,23983.55835104167,11044.857943201388
8.07,87.7,4.913,22491.25475,18285.36361,7087.635054,7,1,12,0,0,22722.43346,18521.01872,6955.102041,29284.49514090277,23988.28884097222,11046.89875952778
8.13,87.7,4.918,23568.06084,18793.49494,7156.782713,8,1,12,0,0,22491.25475,18285.36361,7087.635054,29288.25517465277,23990.590160416665,11049.579831958334
8.25,87.0,4.915,24334.60076,19290.57993,7127.971188,8,1,12,0,0,23568.06084,18793.49494,7156.782713,29293.493873472224,23993.837577847225,11051.660664291669
8.22,86.3,4.915,24815.20913,19636.69837,7243.217287,8,1,12,0,0,24334.60076,19290.57993,7127.971188,29299.535276111117,23998.51692729167,11052.701080451388
8.3,86.4,4.916,25161.97719,19857.62504,7416.086435,8,1,12,0,0,24815.20913,19636.69837,7243.217287,29302.70384395833,24002.94057458333,11053.501400583333
8.3,86.6,4.913,25399.23954,20063.82326,7554.381753,8,1,12,0,0,25161.97719,19857.62504,7416.086435,29305.703421527774,24006.08571111111,11055.46218490278
8.3,86.7,4.918,25867.68061,20339.98159,7663.865546,8,1,12,0,0,25399.23954,20063.82326,7554.381753,29307.351076736115,24008.23360923611,11057.342937208334
8.62,86.2,4.916,26366.53992,20737.64959,7715.726291,9,1,12,0,0,25867.68061,20339.98159,7663.865546,29310.73088243056,24010.816201041667,11059.223689506944
9.19,84.7,4.915,26768.06084,21345.19791,7836.734694,9,1,12,0,0,26366.53992,20737.64959,7715.726291,29313.18124152777,24013.628924791665,11060.464185708332
9.4,82.7,4.915,27066.1597,21702.36269,8072.989196,9,1,12,0,0,26768.06084,21345.19791,7836.734694,29314.95563951389,24017.438886944445,11060.984393791668
9.44,81.7,4.917,27887.45247,21893.83246,8297.719088,9,1,12,0,0,27066.1597,21702.36269,8072.989196,29315.420362847224,24020.22604048611,11062.304922006944
9.97,81.1,4.918,28392.39544,22166.30868,8482.112845,9,1,12,0,0,27887.45247,21893.83246,8297.719088,29319.518377222223,24021.478981041662,11065.026010444444
10.5,78.9,4.919,28842.58555,22516.10924,8482.112845,9,1,12,0,0,28392.39544,22166.30868,8482.112845,29324.63033333333,24022.425079027777,11068.547419006944
10.82,77.3,4.914,29171.10266,22748.08223,8608.883553,10,1,12,0,0,28842.58555,22516.10924,8482.112845,29330.20701263889,24025.26337298611,11070.748299361112
11.05,75.9,4.917,29432.69962,23057.37956,8678.031212,10,1,12,0,0,29171.10266,22748.08223,8608.883553,29332.995352291666,24027.46241152778,11072.0288115625
11.22,75.3,4.916,29858.55513,23631.78889,8845.138055,10,1,12,0,0,29432.69962,23057.37956,8678.031212,29333.586818263884,24029.073335069446,11072.74909967361
11.58,74.5,4.916,30387.8327,23896.90089,8764.465786,10,1,12,0,0,29858.55513,23631.78889,8845.138055,29336.670890902777,24033.394701527777,11072.589035645831
11.72,75.1,4.042,30473.0038,24231.973,8908.523409,10,1,12,0,0,30387.8327,23896.90089,8764.465786,29339.88170625,24036.693259375003,11069.90796321528
11.66,76.2,0.082,30959.69582,24382.93955,9035.294118,10,1,12,0,0,30473.0038,24231.973,8908.523409,29339.96620138889,24042.3954175,11067.146858770831
11.79,78.0,0.086,31507.22433,24364.529,9092.917167,11,1,12,0,0,30959.69582,24382.93955,9035.294118,29340.68441013889,24045.591694444447,11063.985594270833
12.3,77.9,0.085,31677.56654,24537.58822,9179.351741,11,1,12,0,0,31507.22433,24364.529,9092.917167,29345.83861375,24048.32770756944,11061.304521840277
12.59,77.3,0.089,31634.98099,24743.78644,9104.441777,11,1,12,0,0,31677.56654,24537.58822,9179.351741,29350.31685625,24050.98701,11058.463385388888
12.88,76.8,0.082,31732.31939,24920.52777,9225.45018,11,1,12,0,0,31634.98099,24743.78644,9104.441777,29354.07689006944,24052.316661250003,11054.301720722222
13.12,75.9,0.083,32079.08745,25141.45443,9288.835534,11,1,12,0,0,31732.31939,24920.52777,9225.45018,29358.808617986117,24054.18328701389,11050.220088069444
13.47,75.4,0.081,32006.08365,25233.50721,9352.220888,11,1,12,0,0,32079.08745,25141.45443,9288.835534,29365.18800118056,24057.047151180555,11045.578231326388
13.84,74.4,0.084,31951.3308,25207.73243,9357.983193,12,1,12,0,0,32006.08365,25233.50721,9352.220888,29369.03253013889,24058.811496041668,11041.856742729164
14.11,73.7,0.084,32018.25095,25469.16232,9571.188475,12,1,12,0,0,31951.3308,25207.73243,9357.983193,29372.62357368056,24058.88820666667,11037.575030041668
14.43,72.3,0.083,32212.92776,25955.20098,9934.213685,12,1,12,0,0,32018.25095,25469.16232,9571.188475,29374.56696194444,24059.39961097222,11034.773909590278
14.76,70.5,0.084,32285.93156,26087.75698,9899.639856,12,1,12,0,0,32212.92776,25955.20098,9934.213685,29376.63709291667,24062.13562402778,11037.414966006943
15.29,69.09,0.083,32541.44487,26179.80976,9916.926771,12,1,12,0,0,32285.93156,26087.75698,9899.639856,29379.974651041663,24066.277998958336,11039.09563827778
15.64,65.89,0.083,32413.68821,26264.49831,9813.205282,12,1,12,0,0,32541.44487,26179.80976,9916.926771,29384.114912986115,24069.19300361111,11040.776310548612
16.0,58.05,0.087,32389.35361,25966.24732,9911.164466,13,1,12,0,0,32413.68821,26264.49831,9813.205282,29387.072242916664,24072.159148611117,11041.536614666667
16.3,51.3,0.089,32316.34981,25973.61154,10205.04202,13,1,12,0,0,32389.35361,25966.24732,9911.164466,29389.77608743056,24072.72169340278,11042.817126875
16.7,49.07,0.086,32133.8403,26025.16109,10285.71429,13,1,12,0,0,32316.34981,25973.61154,10205.04202,29393.62061638889,24074.12805527778,11046.058423416667
16.7,48.43,0.088,31866.1597,25973.61154,10181.9928,13,1,12,0,0,32133.8403,26025.16109,10285.71429,29398.141106458337,24076.685076875,11048.539415840278
16.66,47.43,0.085,31476.80608,25789.50598,10164.70588,13,1,12,0,0,31866.1597,25973.61154,10181.9928,29401.68990243056,24079.242098472223,11051.3805523125
16.81,43.26,0.086,31434.22053,25774.77754,10205.04202,13,1,12,0,0,31476.80608,25789.50598,10164.70588,29404.647232361112,24081.824690277776,11053.501400638888
16.96,41.72,0.089,31482.88973,25656.94998,10043.69748,14,1,12,0,0,31434.22053,25774.77754,10205.04202,29407.22433416666,24085.404520486118,11055.742297020834
16.88,41.29,0.086,31616.73004,25594.3541,10026.41056,14,1,12,0,0,31482.88973,25656.94998,10043.69748,29406.632868125,24088.03825270833,11057.022809236112
16.91,42.26,0.085,31507.22433,25550.16876,9997.59904,14,1,12,0,0,31616.73004,25594.3541,10026.41056,29407.182086527773,24088.677508125,11057.22288923611
16.97,42.22,0.086,31841.8251,25321.87788,10032.17287,14,1,12,0,0,31507.22433,25550.16876,9997.59904,29406.80185833333,24089.77702736111,11057.10284125
17.09,44.03,0.086,31671.48289,25859.46609,10112.84514,14,1,12,0,0,31841.8251,25321.87788,10032.17287,29409.37896020833,24088.166103819443,11057.422969305557
17.27,42.22,0.087,31422.05323,25645.90365,10095.55822,14,1,12,0,0,31671.48289,25859.46609,10112.84514,29411.111110625,24089.18891243056,11058.74349752778
17.1,43.62,0.087,31276.04563,25535.44032,9916.926771,15,1,12,0,0,31422.05323,25645.90365,10095.55822,29413.22348916667,24087.32228666667,11059.183673569443
17.13,43.76,0.089,30917.11027,25447.06965,9836.254502,15,1,12,0,0,31276.04563,25535.44032,9916.926771,29416.09632402778,24085.609082222225,11059.943977694444
17.05,45.03,0.087,30765.01901,25697.45321,9813.205282,15,1,12,0,0,30917.11027,25447.06965,9836.254502,29414.659906666668,24084.100439444446,11059.623849645832
17.1,45.43,0.086,30594.67681,25822.64498,9801.680672,15,1,12,0,0,30765.01901,25697.45321,9813.205282,29413.138994097226,24083.92144798611,11058.783513513888
17.09,44.93,0.087,30217.49049,25723.22798,9732.533013,15,1,12,0,0,30594.67681,25822.64498,9801.680672,29411.36459618056,24084.91868638889,11058.663465493057
17.14,42.76,0.087,30132.31939,25237.18932,9617.286915,15,1,12,0,0,30217.49049,25723.22798,9732.533013,29407.351076944447,24085.91592479167,11058.023209388888
17.01,44.16,0.085,29961.97719,25325.55999,9623.04922,16,1,12,0,0,30132.31939,25237.18932,9617.286915,29402.87283444444,24083.46118402778,11057.783113354168
17.12,45.09,0.085,30260.07605,25399.20221,9721.008403,16,1,12,0,0,29961.97719,25325.55999,9623.04922,29398.77482013889,24084.509562916668,11057.142857256946
17.01,44.19,0.084,30448.6692,25413.93065,9859.303721,16,1,12,0,0,30260.07605,25399.20221,9721.008403,29395.14152909722,24086.043775902777,11057.382953291666
16.88,44.09,0.085,31020.53232,25424.97699,9888.115246,16,1,12,0,0,30448.6692,25413.93065,9859.303721,29393.40937868056,24088.933210277777,11058.583433479169
16.89,45.69,0.086,31525.47529,25561.2151,10181.9928,16,1,12,0,0,31020.53232,25424.97699,9888.115246,29394.085339791665,24088.6007975,11058.863545520837
16.74,48.33,0.083,31853.9924,26095.1212,11017.52701,16,1,12,0,0,31525.47529,25561.2151,10181.9928,29394.381072847224,24083.947018263887,11057.703081354166
16.57,49.07,0.086,32383.26996,26956.73519,12694.35774,17,1,12,0,0,31853.9924,26095.1212,11017.52701,29393.91634958333,24078.014728194445,11057.503001284722
16.35,43.79,0.087,34062.35741,29405.33906,14100.36014,17,1,12,0,0,32383.26996,26956.73519,12694.35774,29391.93071375,24069.80668888889,11056.26250503472
16.14,45.39,0.086,37104.18251,31997.54526,14976.23049,17,1,12,0,0,34062.35741,29405.33906,14100.36014,29387.57921395833,24068.04234395833,11054.18167267361
15.85,47.8,0.085,39136.12167,33113.22492,15800.2401,17,1,12,0,0,37104.18251,31997.54526,14976.23049,29382.889733611108,24068.911731319444,11051.700680243055
15.22,53.97,0.086,39920.91255,33352.56214,15886.67467,17,1,12,0,0,39136.12167,33113.22492,15800.2401,29377.94676777778,24064.84606701389,11051.140456215278
14.48,55.44,0.083,40000.0,33562.44247,15961.58463,17,1,12,0,0,39920.91255,33352.56214,15886.67467,29375.876636805555,24059.68088347222,11051.100440243055
14.33,55.64,0.082,39780.98859,33558.76036,15863.62545,18,1,12,0,1,40000.0,33562.44247,15961.58463,29374.14448638889,24056.586887361114,11051.420568298612
14.32,55.57,0.085,39835.74144,33809.14391,15915.48619,18,1,12,0,1,39780.98859,33558.76036,15863.62545,29373.933248541667,24053.05819763889,11051.100440243055
14.42,53.97,0.083,39829.65779,33742.86591,16163.26531,18,1,12,0,1,39835.74144,33809.14391,15915.48619,29373.80650576389,24051.8563975,11049.499799965277
14.34,54.17,0.085,39884.41065,33625.03836,16272.7491,18,1,12,0,1,39829.65779,33742.86591,16163.26531,29374.482466875,24050.654597361117,11049.499799965277
14.24,54.61,0.084,39464.63878,33650.81313,16405.28211,18,1,12,0,1,39884.41065,33625.03836,16272.7491,29375.454161041667,24048.787971666665,11050.580232118056
14.03,56.88,0.082,39537.64259,33525.62136,16232.41297,18,1,12,0,1,39464.63878,33650.81313,16405.28211,29373.25728736111,24048.302137569444,11052.380952395832
13.73,58.34,0.086,39482.88973,33562.44247,16364.94598,19,1,12,0,1,39537.64259,33525.62136,16232.41297,29373.63751555556,24046.33323097222,11052.821128506945
13.76,57.44,0.083,39276.04563,33787.05124,16474.42977,19,1,12,0,1,39482.88973,33562.44247,16364.94598,29374.05999125,24046.870205555555,11054.181672743056
